date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:35:53	25741/25741	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e105de-648d%22	https://escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/post-format/assets/js/iziModal.js?ver=fe744c45aa47d858257ec1609a4829d8	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/post-format/assets/js/iziModalfd2c.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:53	120094/120094	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e105de-1d51e%22	https://escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/post-format/assets/js/jquery.mb.YTPlayer.js?ver=fe744c45aa47d858257ec1609a4829d8	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/post-format/assets/js/jquery.mb.YTPlayerfd2c.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:53	3164/3164	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262ffe814-c5c%22	https://escamboo.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:53	40/40	---M--	200	added ('OK')	application/javascript	etag:%2263e105bd-28%22	https://escamboo.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=2.8.1	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script1102.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:53	137535/137535	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e105bd-2193f%22	https://escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=2.8.1	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts1102.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:54	8983/8983	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636bca5c-2317%22	https://escamboo.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-lazy-images/dist/intersection-observer.js?minify=false&ver=83ec8aa758f883d6da14	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-lazy-images/dist/intersection-observer05bd.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:54	2420/2420	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264083c8e-974%22	https://escamboo.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-lazy-images/dist/lazy-images.js?minify=false&ver=de7a5ed9424adbf44f32	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-lazy-images/dist/lazy-imagesf1b2.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:54	40637/40637	---MCZ	200	added ('OK')	application/javascript	etag:W/%226421e84c-9ebd%22	https://escamboo.com/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js?ver=3.8.3	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.mincd70.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:54	145347/145347	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263ee4d46-237c3%22	https://escamboo.com/wp-content/plugins/happy-elementor-addons-pro/assets/js/happy-addons-pro.js?ver=2.7.1	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/happy-elementor-addons-pro/assets/js/happy-addons-pro653d.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:55	5233/5233	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636bbd42-1471%22	https://escamboo.com/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min.js?ver=3.8.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/pro-elements/assets/js/webpack-pro.runtime.min9e95.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:55	4958/4958	---MCZ	200	added ('OK')	application/javascript	etag:W/%226423eaba-135e%22	https://escamboo.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.12.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min695d.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:55	42288/42288	---MCZ	200	added ('OK')	application/javascript	etag:W/%226423eaba-a530%22	https://escamboo.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.12.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementor/assets/js/frontend-modules.min695d.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:55	6475/6475	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/dist/vendor/regenerator-runtime.min.js	C:/Os%20meus%20Sites/test/c0.wp.com/c/6.1.1/wp-includes/js/dist/vendor/regenerator-runtime.min.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:56	17823/17823	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202022%2015:43:29%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/dist/vendor/wp-polyfill.min.js	C:/Os%20meus%20Sites/test/c0.wp.com/c/6.1.1/wp-includes/js/dist/vendor/wp-polyfill.min.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:56	4910/4910	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2012:04:30%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/dist/hooks.min.js	C:/Os%20meus%20Sites/test/c0.wp.com/c/6.1.1/wp-includes/js/dist/hooks.min.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:56	10230/10230	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/dist/i18n.min.js	C:/Os%20meus%20Sites/test/c0.wp.com/c/6.1.1/wp-includes/js/dist/i18n.min.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:56	21666/21666	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636bbd42-54a2%22	https://escamboo.com/wp-content/plugins/pro-elements/assets/js/frontend.min.js?ver=3.8.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/pro-elements/assets/js/frontend.min9e95.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:57	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f67025-2fa6%22	https://escamboo.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:57	21440/21440	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/ui/core.min.js	C:/Os%20meus%20Sites/test/c0.wp.com/c/6.1.1/wp-includes/js/jquery/ui/core.min.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:57	40591/40591	---MCZ	200	added ('OK')	application/javascript	etag:W/%226423eaba-9e8f%22	https://escamboo.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.12.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementor/assets/js/frontend.min695d.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:57	24795/24795	---MCZ	200	added ('OK')	application/javascript	etag:W/%22636bbd42-60db%22	https://escamboo.com/wp-content/plugins/pro-elements/assets/js/elements-handlers.min.js?ver=3.8.0	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/pro-elements/assets/js/elements-handlers.min9e95.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:58	810/810	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e105bd-32a%22	https://escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.js?ver=2.8.1	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle1102.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:58	18482/18482	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e105bd-4832%22	https://escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=2.8.1	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor1102.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:35:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2002:35:59%20GMT	http://escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/css/loading/loading.gif	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/css/loading/loading.57.delayed	(from https://escamboo.com/wp-content/cache/wpfc-minified/lm76xaw5/owe0.css)
23:35:59	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640793b4-21f91%22	https://escamboo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=2.8.1	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min1102.js	(from https://escamboo.com/lp-metodo-mines-pro/?fbclid=PAAaZz2hdifpBds8Yaz958VjGo3cc3D7LbfGMSqvHNE7cbb-FRyemkzMR0N_E_aem_AZ1Zd3IZQOUNUS562DPfqER71rmNlwYYUDfEyRZFo0wXq_TOJVqy0jn49fsiPjJuXGmW-9FbHlTtZfKeROl9yZIJm0hYve_vgMDcUd_iYrvPXEjP7kYEJr5Yb-CM4MSaJ2M)
23:36:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2002:36:00%20GMT	http://escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/img/icon-close.png	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/img/icon-close.png	(from https://escamboo.com/wp-content/cache/wpfc-minified/lm76xaw5/owe0.css)
23:36:00	126069/126069	---M--	200	added ('OK')	image/gif	etag:%2263e105de-1ec75%22	https://escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/css/loading/loading.gif	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/css/loading/loading.gif	(from https://escamboo.com/wp-content/cache/wpfc-minified/lm76xaw5/owe0.css)
23:36:01	1517/1517	---M--	200	added ('OK')	image/png	etag:%2263e105de-5ed%22	https://escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/img/icon-close.png	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/themesflat-addons-for-elementor/assets/img/icon-close.png	(from https://escamboo.com/wp-content/cache/wpfc-minified/lm76xaw5/owe0.css)
23:36:02	4598/4598	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2004:43:51%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/mejs-controls.svg	C:/Os%20meus%20Sites/test/c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/mejs-controls.svg	(from https://c0.wp.com/c/6.1.1/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css)
23:36:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2031%20Mar%202023%2002:36:02%20GMT	http://escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.5c.delayed	(from https://escamboo.com/wp-content/cache/wpfc-minified/d50i1g65/owe0.css)
23:36:02	201/201	---M--	200	added ('OK')	image/png	etag:%2263e105bd-c9%22	https://escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Os%20meus%20Sites/test/escamboo.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://escamboo.com/wp-content/cache/wpfc-minified/d50i1g65/owe0.css)
23:36:03	1009/1009	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202012%2009:28:10%20GMT	https://c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/img/slideshow-controls.png	C:/Os%20meus%20Sites/test/c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/img/slideshow-controls.png	(from https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css)
23:36:03	1944/1944	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202012%2009:28:10%20GMT	https://c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/img/slideshow-controls-2x.png	C:/Os%20meus%20Sites/test/c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/img/slideshow-controls-2x.png	(from https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css)
23:36:03	5704/5704	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/images/slide-nav.png	C:/Os%20meus%20Sites/test/c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/images/slide-nav.png	(from https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css)
23:36:03	2039/2039	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/images/expand.png	C:/Os%20meus%20Sites/test/c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/images/expand.png	(from https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css)
23:36:03	2072/2072	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Apr%202014%2016:02:56%20GMT	https://c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/images/collapse.png	C:/Os%20meus%20Sites/test/c0.wp.com/p/jetpack/11.9.1/modules/shortcodes/images/collapse.png	(from https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css)
23:36:04	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/Os%20meus%20Sites/test/secure.gravatar.com/images/grav-share-sprite.png	(from https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css)
23:36:05	242346/242346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Jan%202023%2020:29:03%20GMT	https://metodominespro.com/wp-content/uploads/2023/01/bg-headline-mines-estrela-bet.jpg	C:/Os%20meus%20Sites/test/metodominespro.com/wp-content/uploads/2023/01/bg-headline-mines-estrela-bet.jpg	(from https://metodominespro.com/wp-content/uploads/elementor/css/post-68.css?ver=1674161056)
23:36:05	189802/189802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Jan%202023%2020:29:04%20GMT	https://metodominespro.com/wp-content/uploads/2023/01/bg-sessao-02-mines-estrela-bet-v2.jpg	C:/Os%20meus%20Sites/test/metodominespro.com/wp-content/uploads/2023/01/bg-sessao-02-mines-estrela-bet-v2.jpg	(from https://metodominespro.com/wp-content/uploads/elementor/css/post-68.css?ver=1674161056)
23:36:05	51847/51847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Jan%202023%2020:29:06%20GMT	https://metodominespro.com/wp-content/uploads/2023/01/bg-oferta-mines-estrela-bet.jpg	C:/Os%20meus%20Sites/test/metodominespro.com/wp-content/uploads/2023/01/bg-oferta-mines-estrela-bet.jpg	(from https://metodominespro.com/wp-content/uploads/elementor/css/post-68.css?ver=1674161056)
23:36:06	123520/123520	---M--	200	added ('OK')	font/woff2	date:Thu,%2019%20Jan%202023%2020:48:23%20GMT	https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Os%20meus%20Sites/test/metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
23:36:06	294780/294780	---M--	200	added ('OK')	font/woff	date:Thu,%2019%20Jan%202023%2020:48:23%20GMT	https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Os%20meus%20Sites/test/metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
23:36:06	776099/776099	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Jan%202023%2020:48:23%20GMT	https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Os%20meus%20Sites/test/metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
23:36:07	114/114	---M-Z	200	added ('OK')	text/plain	date:Mon,%2027%20Mar%202023%2021:43:43%20GMT	https://metodominespro.com/robots.txt		(from https://metodominespro.com/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.8.1)
